movieId,title,genres,title_cleaned,release_year,genres_str,combined_features,avg_rating,vibe_cluster
148775,Wizards of Waverly Place: The Movie (2009),"['Adventure', 'Children', 'Comedy', 'Drama', 'Fantasy', 'Sci-Fi']",Wizards of Waverly Place: The Movie,2009,adventure children comedy drama fantasy sci-fi,Wizards of Waverly Place: The Movie adventure children comedy drama fantasy sci-fi,4.0,3
148881,World of Tomorrow (2015),"['Animation', 'Comedy']",World of Tomorrow,2015,animation comedy,World of Tomorrow animation comedy,4.5,7
148888,Zoolander 2 (2016),['Comedy'],Zoolander 2,2016,comedy,Zoolander 2 comedy,2.5,7
148956,How to Be Single (2016),"['Comedy', 'Romance']",How to Be Single,2016,comedy romance,How to Be Single comedy romance,3.125,2
148978,Blue Exorcist: The Movie (2012),"['Animation', 'Fantasy', 'Horror', 'Mystery']",Blue Exorcist: The Movie,2012,animation fantasy horror mystery,Blue Exorcist: The Movie animation fantasy horror mystery,4.0,1
148982,Devil Dog: The Hound of Hell (1978),['Horror'],Devil Dog: The Hound of Hell,1978,horror,Devil Dog: The Hound of Hell horror,4.0,1
149011,He Never Died (2015),"['Comedy', 'Drama', 'Horror']",He Never Died,2015,comedy drama horror,He Never Died comedy drama horror,3.5,1
149144,Parasyte: Part 1 (2014),"['Horror', 'Sci-Fi']",Parasyte: Part 1,2014,horror sci-fi,Parasyte: Part 1 horror sci-fi,4.0,4
149146,Parasyte: Part 2 (2015),"['Horror', 'Sci-Fi']",Parasyte: Part 2,2015,horror sci-fi,Parasyte: Part 2 horror sci-fi,4.0,4
149330,A Cosmic Christmas (1977),[],A Cosmic Christmas,1977,,A Cosmic Christmas ,4.0,7
149334,Nocturnal Animals,"['Drama', 'Thriller']",Nocturnal Animals,0,drama thriller,Nocturnal Animals drama thriller,3.0,6
149350,Lumberjack Man (2015),"['Comedy', 'Horror']",Lumberjack Man,2015,comedy horror,Lumberjack Man comedy horror,5.0,1
149352,Daddy's Home (2015),['Comedy'],Daddy's Home,2015,comedy,Daddy's Home comedy,2.6666666666666665,7
149354,Sisters (2015),"['Children', 'Comedy']",Sisters,2015,children comedy,Sisters children comedy,2.5,3
149380,'Tis the Season for Love (2015),['Romance'],'Tis the Season for Love,2015,romance,'Tis the Season for Love romance,1.5,2
149406,Kung Fu Panda 3 (2016),"['Action', 'Adventure', 'Animation']",Kung Fu Panda 3,2016,action adventure animation,Kung Fu Panda 3 action adventure animation,3.375,0
149508,Spellbound (2011),"['Comedy', 'Romance']",Spellbound,2011,comedy romance,Spellbound comedy romance,5.0,2
149566,Unicorn City (2012),"['Comedy', 'Romance']",Unicorn City,2012,comedy romance,Unicorn City comedy romance,5.0,2
149590,Standoff (2016),['Thriller'],Standoff,2016,thriller,Standoff thriller,2.5,6
149612,Swelter (2014),"['Action', 'Drama', 'Thriller']",Swelter,2014,action drama thriller,Swelter action drama thriller,2.0,0
149830,Pride and Prejudice and Zombies (2016),"['Comedy', 'Horror', 'Romance', 'Thriller']",Pride and Prejudice and Zombies,2016,comedy horror romance thriller,Pride and Prejudice and Zombies comedy horror romance thriller,4.5,1
149902,Garm Wars: The Last Druid (2014),"['Action', 'Sci-Fi', 'Thriller']",Garm Wars: The Last Druid,2014,action sci-fi thriller,Garm Wars: The Last Druid action sci-fi thriller,2.0,4
150254,The Devil's Candy (2015),['Horror'],The Devil's Candy,2015,horror,The Devil's Candy horror,2.0,1
150401,Close Range (2015),"['Action', 'Crime']",Close Range,2015,action crime,Close Range action crime,3.0,0
150548,Sherlock: The Abominable Bride (2016),"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Sherlock: The Abominable Bride,2016,action crime drama mystery thriller,Sherlock: The Abominable Bride action crime drama mystery thriller,3.85,0
150554,The Love Bug (1997),"['Adventure', 'Children', 'Comedy', 'Fantasy']",The Love Bug,1997,adventure children comedy fantasy,The Love Bug adventure children comedy fantasy,5.0,3
150596,Doctor Who: The Husbands of River Song (2015),"['Comedy', 'Drama', 'Sci-Fi']",Doctor Who: The Husbands of River Song,2015,comedy drama sci-fi,Doctor Who: The Husbands of River Song comedy drama sci-fi,4.25,4
150604,Moonwalkers (2015),['Comedy'],Moonwalkers,2015,comedy,Moonwalkers comedy,2.5,7
150696,Tomorrow (2015),['Documentary'],Tomorrow,2015,documentary,Tomorrow documentary,4.5,7
150993,Anacleto: Agente secreto (2015),"['Action', 'Comedy']",Anacleto: Agente secreto,2015,action comedy,Anacleto: Agente secreto action comedy,4.0,7
151311,Wiener-Dog (2016),['Comedy'],Wiener-Dog,2016,comedy,Wiener-Dog comedy,3.0,7
151315,Ride Along 2 (2016),"['Action', 'Comedy']",Ride Along 2,2016,action comedy,Ride Along 2 action comedy,2.0,0
151317,Maggie's Plan (2015),['Comedy'],Maggie's Plan,2015,comedy,Maggie's Plan comedy,2.0,7
151455,Eddie the Eagle (2016),['Comedy'],Eddie the Eagle,2016,comedy,Eddie the Eagle comedy,2.833333333333333,7
151479,The Flash 2 - Revenge of the Trickster (1991),"['Action', 'Fantasy', 'Sci-Fi']",The Flash 2 - Revenge of the Trickster,1991,action fantasy sci-fi,The Flash 2 - Revenge of the Trickster action fantasy sci-fi,1.5,4
151501,Exposed (2016),['Drama'],Exposed,2016,drama,Exposed drama,1.5,6
151557,Stonewall (2015),['Drama'],Stonewall,2015,drama,Stonewall drama,2.5,6
151559,Frankenstein (2015),"['Horror', 'Thriller']",Frankenstein,2015,horror thriller,Frankenstein horror thriller,2.0,1
151653,Welcome to Happiness (2015),"['Comedy', 'Drama', 'Fantasy']",Welcome to Happiness,2015,comedy drama fantasy,Welcome to Happiness comedy drama fantasy,1.5,7
151687,Risen (2016),"['Children', 'Drama']",Risen,2016,children drama,Risen children drama,0.5,3
151695,The Survivalist (2015),"['Drama', 'Sci-Fi', 'Thriller']",The Survivalist,2015,drama sci-fi thriller,The Survivalist drama sci-fi thriller,4.0,4
151739,Dirty Grandpa (2016),['Comedy'],Dirty Grandpa,2016,comedy,Dirty Grandpa comedy,2.875,7
151745,Reptilicus (1961),"['Horror', 'Sci-Fi']",Reptilicus,1961,horror sci-fi,Reptilicus horror sci-fi,0.5,4
151759,Requiem for the American Dream (2015),['Documentary'],Requiem for the American Dream,2015,documentary,Requiem for the American Dream documentary,2.5,7
151763,Death Note Rewrite: Genshisuru Kami (2007),['Mystery'],Death Note Rewrite: Genshisuru Kami,2007,mystery,Death Note Rewrite: Genshisuru Kami mystery,4.0,6
151769,Three from Prostokvashino (1978),['Animation'],Three from Prostokvashino,1978,animation,Three from Prostokvashino animation,5.0,3
151777,The Finest Hours (2016),"['Drama', 'Thriller']",The Finest Hours,2016,drama thriller,The Finest Hours drama thriller,3.0,6
151781,Ghost in the Shell: Solid State Society (2006),"['Action', 'Animation', 'Crime', 'Sci-Fi', 'Thriller']",Ghost in the Shell: Solid State Society,2006,action animation crime sci-fi thriller,Ghost in the Shell: Solid State Society action animation crime sci-fi thriller,3.5,4
152037,Grease Live (2016),[],Grease Live,2016,,Grease Live ,2.0,7
152063,Gods of Egypt (2016),"['Adventure', 'Fantasy']",Gods of Egypt,2016,adventure fantasy,Gods of Egypt adventure fantasy,0.5,3
152065,Embrace of the Serpent (2016),"['Adventure', 'Drama']",Embrace of the Serpent,2016,adventure drama,Embrace of the Serpent adventure drama,3.5,6
152071,Race (2016),['Drama'],Race,2016,drama,Race drama,1.5,6
152077,10 Cloverfield Lane (2016),['Thriller'],10 Cloverfield Lane,2016,thriller,10 Cloverfield Lane thriller,3.678571428571429,6
152079,London Has Fallen (2016),"['Action', 'Crime', 'Thriller']",London Has Fallen,2016,action crime thriller,London Has Fallen action crime thriller,2.0,0
152081,Zootopia (2016),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy']",Zootopia,2016,action adventure animation children comedy,Zootopia action adventure animation children comedy,3.890625,3
152083,Whiskey Tango Foxtrot (2016),"['Comedy', 'War']",Whiskey Tango Foxtrot,2016,comedy war,Whiskey Tango Foxtrot comedy war,3.333333333333333,5
152085,Desierto (2016),['Drama'],Desierto,2016,drama,Desierto drama,2.5,6
152091,The Brothers Grimsby (2016),['Comedy'],The Brothers Grimsby,2016,comedy,The Brothers Grimsby comedy,3.125,7
152105,Dad's Army (1971),['Comedy'],Dad's Army,1971,comedy,Dad's Army comedy,4.5,7
152173,Michael Jackson's Thriller (1983),['Horror'],Michael Jackson's Thriller,1983,horror,Michael Jackson's Thriller horror,4.0,1
152270,The Wait (2015),['Drama'],The Wait,2015,drama,The Wait drama,3.5,6
152284,War and Peace (2016),"['Drama', 'Romance']",War and Peace,2016,drama romance,War and Peace drama romance,3.5,5
152372,Southbound (2016),['Horror'],Southbound,2016,horror,Southbound horror,3.5,1
152591,Ip Man 3 (2015),['Action'],Ip Man 3,2015,action,Ip Man 3 action,4.0,0
152658,Santa's Little Helper (2015),['Children'],Santa's Little Helper,2015,children,Santa's Little Helper children,1.5,3
152711,Who Killed Chea Vichea? (2010),['Documentary'],Who Killed Chea Vichea?,2010,documentary,Who Killed Chea Vichea? documentary,5.0,7
152970,Hunt for the Wilderpeople (2016),"['Adventure', 'Comedy']",Hunt for the Wilderpeople,2016,adventure comedy,Hunt for the Wilderpeople adventure comedy,4.375,7
153070,Rabbits (2002),"['Comedy', 'Drama', 'Fantasy']",Rabbits,2002,comedy drama fantasy,Rabbits comedy drama fantasy,3.5,7
153236,Genius Party (2007),['Animation'],Genius Party,2007,animation,Genius Party animation,3.0,7
153386,Long Live Ghosts! (1977),"['Children', 'Comedy', 'Fantasy']",Long Live Ghosts!,1977,children comedy fantasy,Long Live Ghosts! children comedy fantasy,3.0,3
153408,Tears for Sale (2008),"['Comedy', 'Drama', 'Fantasy']",Tears for Sale,2008,comedy drama fantasy,Tears for Sale comedy drama fantasy,4.0,7
154065,Dad's Army (2016),['Comedy'],Dad's Army,2016,comedy,Dad's Army comedy,2.0,7
154358,The Barkley Marathons: The Race That Eats Its Young (2015),['Documentary'],The Barkley Marathons: The Race That Eats Its Young,2015,documentary,The Barkley Marathons: The Race That Eats Its Young documentary,4.0,7
154975,Merci Patron ! (2016),"['Comedy', 'Documentary']",Merci Patron !,2016,comedy documentary,Merci Patron ! comedy documentary,4.0,7
155064,The Neon Demon (2016),"['Drama', 'Horror', 'Mystery']",The Neon Demon,2016,drama horror mystery,The Neon Demon drama horror mystery,3.0,1
155168,Fraktus (2012),['Comedy'],Fraktus,2012,comedy,Fraktus comedy,4.0,7
155288,Eye in the Sky (2016),"['Drama', 'Thriller', 'War']",Eye in the Sky,2016,drama thriller war,Eye in the Sky drama thriller war,2.833333333333333,5
155358,Camino (2016),"['Action', 'Adventure', 'Thriller']",Camino,2016,action adventure thriller,Camino action adventure thriller,2.0,0
155509,Mr. Right (2016),"['Action', 'Comedy', 'Romance']",Mr. Right,2016,action comedy romance,Mr. Right action comedy romance,3.5,2
155589,Noin 7 veljestä (1968),[],Noin 7 veljestä,1968,,Noin 7 veljestä ,3.0,7
155659,Florence Foster Jenkins (2016),"['Comedy', 'Drama']",Florence Foster Jenkins,2016,comedy drama,Florence Foster Jenkins comedy drama,4.0,7
155743,My Big Fat Greek Wedding 2 (2016),['Comedy'],My Big Fat Greek Wedding 2,2016,comedy,My Big Fat Greek Wedding 2 comedy,2.0,7
155774,Neon Bull (2015),['Adventure'],Neon Bull,2015,adventure,Neon Bull adventure,3.5,7
155812,Get a Job (2016),['Comedy'],Get a Job,2016,comedy,Get a Job comedy,3.25,7
155820,Keanu (2016),['Comedy'],Keanu,2016,comedy,Keanu comedy,2.5,7
155892,Me Him Her (2015),['Comedy'],Me Him Her,2015,comedy,Me Him Her comedy,2.0,7
156025,Ice Age: The Great Egg-Scapade (2016),"['Adventure', 'Animation', 'Children', 'Comedy']",Ice Age: The Great Egg-Scapade,2016,adventure animation children comedy,Ice Age: The Great Egg-Scapade adventure animation children comedy,5.0,3
156371,Everybody Wants Some (2016),['Comedy'],Everybody Wants Some,2016,comedy,Everybody Wants Some comedy,4.166666666666667,7
156387,Sing Street (2016),['Drama'],Sing Street,2016,drama,Sing Street drama,3.8333333333333335,6
156553,Zoom (2015),"['Animation', 'Comedy', 'Drama']",Zoom,2015,animation comedy drama,Zoom animation comedy drama,2.5,7
156605,Paterson,[],Paterson,0,,Paterson ,4.5,7
156607,The Huntsman Winter's War (2016),"['Action', 'Adventure', 'Drama', 'Fantasy']",The Huntsman Winter's War,2016,action adventure drama fantasy,The Huntsman Winter's War action adventure drama fantasy,1.0,5
156609,Neighbors 2: Sorority Rising (2016),['Comedy'],Neighbors 2: Sorority Rising,2016,comedy,Neighbors 2: Sorority Rising comedy,2.6,7
156675,Project X (1968),"['Mystery', 'Sci-Fi']",Project X,1968,mystery sci-fi,Project X mystery sci-fi,2.0,4
156706,The Trust (2016),"['Crime', 'Thriller']",The Trust,2016,crime thriller,The Trust crime thriller,2.5,6
156726,Hush (2016),['Thriller'],Hush,2016,thriller,Hush thriller,2.6666666666666665,6
156781,Jimmy Carr: Telling Jokes (2009),['Comedy'],Jimmy Carr: Telling Jokes,2009,comedy,Jimmy Carr: Telling Jokes comedy,4.0,7
156783,Jimmy Carr: Making People Laugh (2010),['Comedy'],Jimmy Carr: Making People Laugh,2010,comedy,Jimmy Carr: Making People Laugh comedy,2.5,7
157108,Texas - Doc Snyder hält die Welt in Atem (1993),"['Comedy', 'Western']",Texas - Doc Snyder hält die Welt in Atem,1993,comedy western,Texas - Doc Snyder hält die Welt in Atem comedy western,4.5,7
157110,00 Schneider - Jagd auf Nihil Baxter (1994),"['Comedy', 'Crime']",00 Schneider - Jagd auf Nihil Baxter,1994,comedy crime,00 Schneider - Jagd auf Nihil Baxter comedy crime,4.5,7
157122,The Man Who Knew Infinity (2016),['Drama'],The Man Who Knew Infinity,2016,drama,The Man Who Knew Infinity drama,3.0,6
157130,Despite the Falling Snow (2016),"['Drama', 'Romance', 'Thriller']",Despite the Falling Snow,2016,drama romance thriller,Despite the Falling Snow drama romance thriller,2.0,2
157172,Wizards of the Lost Kingdom II (1989),"['Action', 'Fantasy']",Wizards of the Lost Kingdom II,1989,action fantasy,Wizards of the Lost Kingdom II action fantasy,0.5,0
157200,Money Monster (2016),"['Drama', 'Thriller']",Money Monster,2016,drama thriller,Money Monster drama thriller,2.25,6
157270,Barbershop: The Next Cut (2016),['Comedy'],Barbershop: The Next Cut,2016,comedy,Barbershop: The Next Cut comedy,2.5,7
157296,Finding Dory (2016),"['Adventure', 'Animation', 'Comedy']",Finding Dory,2016,adventure animation comedy,Finding Dory adventure animation comedy,3.576923076923077,3
157312,The Boss (2016),['Comedy'],The Boss,2016,comedy,The Boss comedy,2.6666666666666665,7
157340,The Angry Birds Movie (2016),"['Animation', 'Comedy']",The Angry Birds Movie,2016,animation comedy,The Angry Birds Movie animation comedy,2.5,7
157369,Bakuman (2015),"['Comedy', 'Drama']",Bakuman,2015,comedy drama,Bakuman comedy drama,4.0,7
157407,I Am Wrath (2016),"['Action', 'Crime', 'Drama', 'Thriller']",I Am Wrath,2016,action crime drama thriller,I Am Wrath action crime drama thriller,1.5,0
157432,Precious Cargo (2016),"['Action', 'Crime']",Precious Cargo,2016,action crime,Precious Cargo action crime,1.0,0
157699,Snowden (2016),"['Drama', 'Thriller']",Snowden,2016,drama thriller,Snowden drama thriller,3.8333333333333335,6
157775,Tenchi Muyô! In Love (1996),"['Animation', 'Comedy']",Tenchi Muyô! In Love,1996,animation comedy,Tenchi Muyô! In Love animation comedy,5.0,7
157865,Ratchet & Clank (2016),"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi']",Ratchet & Clank,2016,action adventure animation children comedy sci-fi,Ratchet & Clank action adventure animation children comedy sci-fi,1.5,3
158022,Kicking Off (2016),['Comedy'],Kicking Off,2016,comedy,Kicking Off comedy,1.5,7
158027,SORI: Voice from the Heart (2016),"['Drama', 'Sci-Fi']",SORI: Voice from the Heart,2016,drama sci-fi,SORI: Voice from the Heart drama sci-fi,5.0,4
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),"['Action', 'Animation', 'Comedy']",Gintama: The Final Chapter - Be Forever Yorozuya,2013,action animation comedy,Gintama: The Final Chapter - Be Forever Yorozuya action animation comedy,3.5,7
158238,The Nice Guys (2016),"['Crime', 'Mystery', 'Thriller']",The Nice Guys,2016,crime mystery thriller,The Nice Guys crime mystery thriller,3.8333333333333335,6
158254,Kindergarten Cop 2 (2016),"['Action', 'Comedy']",Kindergarten Cop 2,2016,action comedy,Kindergarten Cop 2 action comedy,1.5,0
158388,Buck Rogers in the 25th Century (1979),['Sci-Fi'],Buck Rogers in the 25th Century,1979,sci-fi,Buck Rogers in the 25th Century sci-fi,2.5,4
158398,World of Glory (1991),['Comedy'],World of Glory,1991,comedy,World of Glory comedy,5.0,7
158402,The Crew (2016),['Action'],The Crew,2016,action,The Crew action,2.5,0
158528,The Shallows (2016),"['Drama', 'Thriller']",The Shallows,2016,drama thriller,The Shallows drama thriller,2.5,6
158721,Gen-X Cops (1999),"['Action', 'Comedy', 'Thriller']",Gen-X Cops,1999,action comedy thriller,Gen-X Cops action comedy thriller,3.5,0
158783,The Handmaiden (2016),"['Drama', 'Romance', 'Thriller']",The Handmaiden,2016,drama romance thriller,The Handmaiden drama romance thriller,2.6666666666666665,2
158813,Alice Through the Looking Glass (2016),"['Adventure', 'Children', 'Fantasy']",Alice Through the Looking Glass,2016,adventure children fantasy,Alice Through the Looking Glass adventure children fantasy,2.0,3
158830,The BFG (2016),"['Children', 'Fantasy']",The BFG,2016,children fantasy,The BFG children fantasy,2.5,3
158842,My Scientology Movie (2016),['Documentary'],My Scientology Movie,2016,documentary,My Scientology Movie documentary,3.5,7
158872,Sausage Party (2016),"['Animation', 'Comedy']",Sausage Party,2016,animation comedy,Sausage Party animation comedy,3.642857142857143,7
158874,Karate Bullfighter (1975),"['Action', 'Drama']",Karate Bullfighter,1975,action drama,Karate Bullfighter action drama,3.0,0
158882,All Yours (2016),"['Comedy', 'Drama', 'Romance']",All Yours,2016,comedy drama romance,All Yours comedy drama romance,5.0,2
158956,Kill Command (2016),"['Action', 'Horror', 'Sci-Fi']",Kill Command,2016,action horror sci-fi,Kill Command action horror sci-fi,2.5,4
158966,Captain Fantastic (2016),['Drama'],Captain Fantastic,2016,drama,Captain Fantastic drama,4.5,6
158972,Toni Erdmann (2016),['Drama'],Toni Erdmann,2016,drama,Toni Erdmann drama,3.6666666666666665,6
159061,The Wailing (2016),"['Mystery', 'Thriller']",The Wailing,2016,mystery thriller,The Wailing mystery thriller,3.0,6
159069,Comedy of the Strict Regime (1993),['Comedy'],Comedy of the Strict Regime,1993,comedy,Comedy of the Strict Regime comedy,4.5,7
159077,The Meddler (2016),"['Comedy', 'Drama']",The Meddler,2016,comedy drama,The Meddler comedy drama,2.5,7
159093,Now You See Me 2 (2016),"['Action', 'Comedy', 'Thriller']",Now You See Me 2,2016,action comedy thriller,Now You See Me 2 action comedy thriller,3.636363636363636,0
159161,Ali Wong: Baby Cobra (2016),[],Ali Wong: Baby Cobra,2016,,Ali Wong: Baby Cobra ,4.5,7
159193,Café Society (2016),"['Comedy', 'Drama', 'Romance']",Café Society,2016,comedy drama romance,Café Society comedy drama romance,3.0,2
159403,Neo Tokyo (1987),"['Adventure', 'Animation', 'Fantasy', 'Horror', 'Sci-Fi']",Neo Tokyo,1987,adventure animation fantasy horror sci-fi,Neo Tokyo adventure animation fantasy horror sci-fi,3.0,4
159415,Swiss Army Man (2016),"['Comedy', 'Drama', 'Romance']",Swiss Army Man,2016,comedy drama romance,Swiss Army Man comedy drama romance,3.25,2
159441,The Do-Over (2016),['Comedy'],The Do-Over,2016,comedy,The Do-Over comedy,3.5,7
159510,Death Smiles on a Murderer (1973),['Horror'],Death Smiles on a Murderer,1973,horror,Death Smiles on a Murderer horror,2.0,1
159690,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),"['Action', 'Adventure', 'Comedy']",Teenage Mutant Ninja Turtles: Out of the Shadows,2016,action adventure comedy,Teenage Mutant Ninja Turtles: Out of the Shadows action adventure comedy,2.0,0
159717,The Fundamentals of Caring (2016),['Drama'],The Fundamentals of Caring,2016,drama,The Fundamentals of Caring drama,3.75,6
159755,Popstar: Never Stop Never Stopping (2016),['Comedy'],Popstar: Never Stop Never Stopping,2016,comedy,Popstar: Never Stop Never Stopping comedy,2.75,7
159779,A Midsummer Night's Dream (2016),[],A Midsummer Night's Dream,2016,,A Midsummer Night's Dream ,4.0,7
159811,The Bremen Town Musicians (1969),"['Animation', 'Drama', 'Fantasy']",The Bremen Town Musicians,1969,animation drama fantasy,The Bremen Town Musicians animation drama fantasy,5.0,6
159817,Planet Earth (2006),['Documentary'],Planet Earth,2006,documentary,Planet Earth documentary,4.214285714285714,7
159849,Bo Burnham: Make Happy (2016),['Comedy'],Bo Burnham: Make Happy,2016,comedy,Bo Burnham: Make Happy comedy,2.5,7
159858,The Conjuring 2 (2016),['Horror'],The Conjuring 2,2016,horror,The Conjuring 2 horror,2.25,1
159976,Pelé: Birth of a Legend (2016),['Drama'],Pelé: Birth of a Legend,2016,drama,Pelé: Birth of a Legend drama,4.5,6
160080,Ghostbusters (2016),"['Action', 'Comedy', 'Horror', 'Sci-Fi']",Ghostbusters,2016,action comedy horror sci-fi,Ghostbusters action comedy horror sci-fi,3.125,4
160271,Central Intelligence (2016),"['Action', 'Comedy']",Central Intelligence,2016,action comedy,Central Intelligence action comedy,3.625,0
160289,O.J.: Made in America (2016),['Documentary'],O.J.: Made in America,2016,documentary,O.J.: Made in America documentary,4.5,7
160341,Bloodmoon (1997),"['Action', 'Thriller']",Bloodmoon,1997,action thriller,Bloodmoon action thriller,2.5,0
160400,Genius (2016),['Drama'],Genius,2016,drama,Genius drama,3.0,6
160422,The Wooden Horse (1950),"['Drama', 'War']",The Wooden Horse,1950,drama war,The Wooden Horse drama war,3.0,5
160438,Jason Bourne (2016),['Action'],Jason Bourne,2016,action,Jason Bourne action,2.7222222222222223,0
160440,The Maid's Room (2014),['Thriller'],The Maid's Room,2014,thriller,The Maid's Room thriller,1.5,6
160527,Sympathy for the Underdog (1971),"['Action', 'Crime', 'Drama']",Sympathy for the Underdog,1971,action crime drama,Sympathy for the Underdog action crime drama,4.5,0
160563,The Legend of Tarzan (2016),"['Action', 'Adventure']",The Legend of Tarzan,2016,action adventure,The Legend of Tarzan action adventure,3.083333333333333,0
160565,The Purge: Election Year (2016),"['Action', 'Horror', 'Sci-Fi']",The Purge: Election Year,2016,action horror sci-fi,The Purge: Election Year action horror sci-fi,2.75,4
160567,Mike & Dave Need Wedding Dates (2016),['Comedy'],Mike & Dave Need Wedding Dates,2016,comedy,Mike & Dave Need Wedding Dates comedy,3.333333333333333,7
160569,Ice Age: Collision Course (2016),"['Adventure', 'Animation', 'Children', 'Comedy']",Ice Age: Collision Course,2016,adventure animation children comedy,Ice Age: Collision Course adventure animation children comedy,1.0,3
160571,Lights Out (2016),['Horror'],Lights Out,2016,horror,Lights Out horror,3.0,1
160573,Pete's Dragon (2016),"['Adventure', 'Children', 'Fantasy']",Pete's Dragon,2016,adventure children fantasy,Pete's Dragon adventure children fantasy,3.0,3
160644,Indignation (2016),['Drama'],Indignation,2016,drama,Indignation drama,5.0,6
160646,Goat (2016),['Drama'],Goat,2016,drama,Goat drama,2.5,6
160684,Marauders (2016),['Action'],Marauders,2016,action,Marauders action,3.5,0
160718,Piper (2016),['Animation'],Piper,2016,animation,Piper animation,4.5,3
160730,The Adderall Diaries (2015),"['Action', 'Drama', 'Thriller']",The Adderall Diaries,2015,action drama thriller,The Adderall Diaries action drama thriller,2.0,0
160836,Hazard (2005),"['Action', 'Drama', 'Thriller']",Hazard,2005,action drama thriller,Hazard action drama thriller,3.0,0
160848,The Red Turtle (2016),['Animation'],The Red Turtle,2016,animation,The Red Turtle animation,4.5,3
160872,Satanic (2016),['Horror'],Satanic,2016,horror,Satanic horror,0.5,1
160954,Nerve (2016),"['Drama', 'Thriller']",Nerve,2016,drama thriller,Nerve drama thriller,2.625,6
160978,Hellevator (2004),"['Horror', 'Sci-Fi']",Hellevator,2004,horror sci-fi,Hellevator horror sci-fi,1.0,4
160980,Sully (2016),['Drama'],Sully,2016,drama,Sully drama,3.1666666666666665,6
161008,The Forbidden Dance (1990),[],The Forbidden Dance,1990,,The Forbidden Dance ,2.5,7
161024,Jim Jefferies: Freedumb (2016),['Comedy'],Jim Jefferies: Freedumb,2016,comedy,Jim Jefferies: Freedumb comedy,4.5,7
161032,The Grandmother (1970),"['Action', 'Drama']",The Grandmother,1970,action drama,The Grandmother action drama,2.5,0
161044,Webmaster (1998),['Sci-Fi'],Webmaster,1998,sci-fi,Webmaster sci-fi,3.0,4
161127,The Infiltrator (2016),"['Crime', 'Drama']",The Infiltrator,2016,crime drama,The Infiltrator crime drama,3.75,6
161131,War Dogs (2016),['Comedy'],War Dogs,2016,comedy,War Dogs comedy,3.625,5
161290,Vigilante Diaries (2016),['Action'],Vigilante Diaries,2016,action,Vigilante Diaries action,1.0,0
161354,Batman: The Killing Joke (2016),"['Action', 'Animation', 'Crime', 'Drama']",Batman: The Killing Joke,2016,action animation crime drama,Batman: The Killing Joke action animation crime drama,3.0,0
161580,Bad Moms (2016),['Comedy'],Bad Moms,2016,comedy,Bad Moms comedy,3.8333333333333335,7
161582,Hell or High Water (2016),"['Crime', 'Drama']",Hell or High Water,2016,crime drama,Hell or High Water crime drama,3.5625,6
161594,Kingsglaive: Final Fantasy XV (2016),"['Action', 'Adventure', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",Kingsglaive: Final Fantasy XV,2016,action adventure animation drama fantasy sci-fi,Kingsglaive: Final Fantasy XV action adventure animation drama fantasy sci-fi,3.5,4
161634,Don't Breathe (2016),['Thriller'],Don't Breathe,2016,thriller,Don't Breathe thriller,3.3,6
161830,Body (2015),"['Drama', 'Horror', 'Thriller']",Body,2015,drama horror thriller,Body drama horror thriller,1.0,1
161918,Sharknado 4: The 4th Awakens (2016),"['Action', 'Adventure', 'Horror', 'Sci-Fi']",Sharknado 4: The 4th Awakens,2016,action adventure horror sci-fi,Sharknado 4: The 4th Awakens action adventure horror sci-fi,1.5,4
161922,The Edge of Seventeen (2016),['Comedy'],The Edge of Seventeen,2016,comedy,The Edge of Seventeen comedy,3.25,7
161966,Elle (2016),['Thriller'],Elle,2016,thriller,Elle thriller,4.0,6
162082,Train to Busan (2016),"['Action', 'Thriller']",Train to Busan,2016,action thriller,Train to Busan action thriller,3.5,0
162344,Tom Segura: Mostly Stories (2016),['Comedy'],Tom Segura: Mostly Stories,2016,comedy,Tom Segura: Mostly Stories comedy,5.0,7
162350,The Magnificent Seven (2016),"['Action', 'Western']",The Magnificent Seven,2016,action western,The Magnificent Seven action western,3.583333333333333,0
162414,Moonlight,['Drama'],Moonlight,0,drama,Moonlight drama,5.0,6
162478,Masterminds (2016),"['Action', 'Comedy', 'Crime']",Masterminds,2016,action comedy crime,Masterminds action comedy crime,4.0,0
162578,Kubo and the Two Strings (2016),"['Adventure', 'Animation', 'Children', 'Fantasy']",Kubo and the Two Strings,2016,adventure animation children fantasy,Kubo and the Two Strings adventure animation children fantasy,4.0,3
162590,Bridget Jones's Baby (2016),"['Comedy', 'Romance']",Bridget Jones's Baby,2016,comedy romance,Bridget Jones's Baby comedy romance,1.0,2
162598,Deepwater Horizon (2016),['Drama'],Deepwater Horizon,2016,drama,Deepwater Horizon drama,3.5,6
162600,Miss Peregrine's Home for Peculiar Children (2016),['Fantasy'],Miss Peregrine's Home for Peculiar Children,2016,fantasy,Miss Peregrine's Home for Peculiar Children fantasy,3.0,3
162602,The Girl on the Train (2016),['Thriller'],The Girl on the Train,2016,thriller,The Girl on the Train thriller,4.5,6
